NPWP9_Masking,TAHUN_PETA,NAMA_WP_Masking,NAMA_KPP,NAMA_KANWIL,JENIS_WP,X_001,X_002,X_003,X_004,X_005,X_006,X_007,Y_001,Y_002,SKOR_X,SKOR_Y,KUADRAN_X,KUADRAN_Y,KUADRAN,LEVEL_RISIKO
NPWP_029,2023,Wajib Pajak 029,KPP Pratama Lubuk Pakam,Kanwil DJP Sumatera Utara I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_245,2023,Wajib Pajak 245,KPP Pratama Jakarta Kemayoran,Kanwil DJP Jakarta Pusat,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_030,2023,Wajib Pajak 030,KPP Madya Dua Semarang,Kanwil DJP Jawa Tengah I,BADAN,1.0,0.0,0.0,0.0,0.743388739436879,0.4490008262809054,0.0,0.0,239479272031.0,1.0,239479272031.0,3,3,X3Y3,Tinggi
NPWP_244,2023,Wajib Pajak 244,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_243,2023,Wajib Pajak 243,KPP Pratama Semarang Barat,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.1760334267133404,0.0,0.0,0.1133333333333333,0.0,2,1,X2Y1,Rendah
NPWP_031,2023,Wajib Pajak 031,KPP Pratama Binjai,Kanwil DJP Sumatera Utara I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_242,2023,Wajib Pajak 242,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_241,2023,Wajib Pajak 241,KPP Pratama Jakarta Cilandak,Kanwil DJP Jakarta Selatan II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_240,2023,Wajib Pajak 240,KPP Pratama Gianyar,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_239,2023,Wajib Pajak 239,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_238,2023,Wajib Pajak 238,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_032,2023,Wajib Pajak 032,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.8743164404147945,0.7288654330479413,0.22,0.0,408430212646.0,0.9166666666666666,408430212646.0,3,3,X3Y3,Tinggi
NPWP_237,2023,Wajib Pajak 237,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_236,2023,Wajib Pajak 236,KPP Pratama Sleman,Kanwil DJP Daerah Istimewa Yogyakarta,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_235,2023,Wajib Pajak 235,KPP Pratama Gianyar,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.0504102061796342,0.1143957697642163,2883609414.132,0.0,0.2734444444444444,2883609414.132,2,3,X2Y3,Tinggi
NPWP_234,2023,Wajib Pajak 234,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_233,2023,Wajib Pajak 233,KPP Pratama Balige,Kanwil DJP Sumatera Utara II,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_232,2023,Wajib Pajak 232,KPP Pratama Jakarta Kebon Jeruk Satu,Kanwil DJP Jakarta Barat,BADAN,1.0,0.0,0.0,0.0,0.0,0.0402293382794105,0.0,12003554322.0,5629759250.0,0.8383333333333334,12003554322.0,3,3,X3Y3,Tinggi
NPWP_231,2023,Wajib Pajak 231,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_230,2023,Wajib Pajak 230,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_033,2023,Wajib Pajak 033,KPP Madya Malang,Kanwil DJP Jawa Timur III,BADAN,1.0,0.0,0.0,0.0,1.0063344126751583,0.4359081217316159,0.0,4112170953.0,19680031993.0,0.9966666666666668,19680031993.0,3,3,X3Y3,Tinggi
NPWP_229,2023,Wajib Pajak 229,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0098423390120828,0.497450493397905,0.2093668854916338,1319657175891.0403,1031209612.0,0.9966666666666668,1319657175891.0403,3,3,X3Y3,Tinggi
NPWP_034,2023,Wajib Pajak 034,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.3519352172994889,0.11,1489890619.1999998,0.0,0.4395555555555556,1489890619.1999998,2,3,X2Y3,Tinggi
NPWP_035,2023,Wajib Pajak 035,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,117.53183153770811,0.0,0.0,0.0,2400000000.0,0.68,2400000000.0,3,3,X3Y3,Tinggi
NPWP_228,2023,Wajib Pajak 228,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160127920.8,0.0,0.0,160127920.8,1,2,X1Y2,Rendah
NPWP_227,2023,Wajib Pajak 227,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_226,2023,Wajib Pajak 226,KPP Pratama Jakarta Grogol Petamburan,Kanwil DJP Jakarta Barat,BADAN,0.0,1.0,0.0,0.0,0.0,0.6000000001783592,0.0,0.0,0.0,0.615,0.0,3,1,X3Y1,Sedang
NPWP_225,2023,Wajib Pajak 225,KPP Pratama Semarang Barat,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_224,2023,Wajib Pajak 224,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0,0.2648589422459033,0.1660993298974659,0.0,0.0,0.96,0.0,3,1,X3Y1,Sedang
NPWP_036,2023,Wajib Pajak 036,KPP Madya Dua Semarang,Kanwil DJP Jawa Tengah I,BADAN,0.0,0.0,0.0,0.0,1.2298401713897824,0.6669871968610371,0.22,0.0,225088686854.0,0.9933333333333332,225088686854.0,3,3,X3Y3,Tinggi
NPWP_223,2023,Wajib Pajak 223,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,0.0,0.0,0.0,0.0,0.6271235681686056,0.1958140541400561,265753645.0,0.0,0.9666666666666668,265753645.0,3,2,X3Y2,Tinggi
NPWP_222,2023,Wajib Pajak 222,KPP Pratama Tanjung Pinang,Kanwil DJP Kepulauan Riau,BADAN,0.0,0.0,0.0,0.0656482798011836,0.0,0.2128020389880952,0.11,99060000.0,0.0,0.0533333333333333,99060000.0,2,2,X2Y2,Sedang
NPWP_221,2023,Wajib Pajak 221,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,0.0,0.0,0.0,0.0,0.3959769576554239,0.22,0.0,13514714.0,1.0,13514714.0,3,1,X3Y1,Sedang
NPWP_220,2023,Wajib Pajak 220,KPP Pratama Jakarta Kebayoran Baru Dua,Kanwil DJP Jakarta Selatan II,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_219,2023,Wajib Pajak 219,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_218,2023,Wajib Pajak 218,KPP Pratama Denpasar Barat,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0,0.2142548649029155,0.0,18540175761.0,0.0,0.8066666666666666,18540175761.0,3,3,X3Y3,Tinggi
NPWP_039,2023,Wajib Pajak 039,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.2071865136765042,0.4182623422768652,0.22,0.0,287992333657.0,1.0,287992333657.0,3,3,X3Y3,Tinggi
NPWP_217,2023,Wajib Pajak 217,KPP Madya Dua Jakarta Barat,Kanwil DJP Jakarta Barat,BADAN,1.0,0.0,0.0,0.0,0.0,0.3765848095935566,0.0,0.0,0.0,0.9866666666666668,0.0,3,1,X3Y1,Sedang
NPWP_216,2023,Wajib Pajak 216,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_215,2023,Wajib Pajak 215,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_214,2023,Wajib Pajak 214,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.1842225928889637,0.11,571099846.8000001,0.0,0.0751111111111111,571099846.8000001,2,2,X2Y2,Sedang
NPWP_040,2023,Wajib Pajak 040,KPP Pratama Tegal,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_213,2023,Wajib Pajak 213,KPP Pratama Makassar Utara,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",BADAN,0.0,0.0,0.0,0.0,0.0,0.2889971393517034,0.11,0.0,0.0,0.1517777777777777,0.0,2,1,X2Y1,Rendah
NPWP_041,2023,Wajib Pajak 041,KPP Pratama Semarang Gayamsari,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_042,2023,Wajib Pajak 042,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547648648.0,0.56,547648648.0,3,2,X3Y2,Tinggi
NPWP_211,2023,Wajib Pajak 211,KPP Pratama Serang Timur,Kanwil DJP Banten,BADAN,0.0,0.0,0.0,0.0,0.0020760655598981,0.0660460415571233,0.22,10186153640.0,0.0,1.0,10186153640.0,3,3,X3Y3,Tinggi
NPWP_210,2023,Wajib Pajak 210,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_209,2023,Wajib Pajak 209,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0329238530471278,0.6262775230743327,0.0,0.0,1481853845.0,0.945,1481853845.0,3,3,X3Y3,Tinggi
NPWP_208,2023,Wajib Pajak 208,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_207,2023,Wajib Pajak 207,KPP Pratama Sidoarjo Utara,Kanwil DJP Jawa Timur II,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_206,2023,Wajib Pajak 206,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,0.0,0.0,0.0,0.0,0.110639344262295,0.11,8400000.0,0.0,0.2601111111111111,8400000.0,2,1,X2Y1,Rendah
NPWP_205,2023,Wajib Pajak 205,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153608400.0,0.0,0.0,153608400.0,1,2,X1Y2,Rendah
NPWP_204,2023,Wajib Pajak 204,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_203,2023,Wajib Pajak 203,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.10155664642811,0.0,0.0,0.0033333333333333,0.0,1,1,X1Y1,Rendah
NPWP_202,2023,Wajib Pajak 202,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_201,2023,Wajib Pajak 201,KPP Pratama Balikpapan Barat,Kanwil DJP Kalimantan Timur dan Utara,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_043,2023,Wajib Pajak 043,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0105804945637362,0.3228941586804404,0.0,31093901853.0,426012551.0,0.94,31093901853.0,3,3,X3Y3,Tinggi
NPWP_200,2023,Wajib Pajak 200,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_044,2023,Wajib Pajak 044,KPP Madya Dua Semarang,Kanwil DJP Jawa Tengah I,BADAN,0.0,0.0,0.0,0.0,0.0,0.2050637225339629,0.22,0.0,0.0,0.9394444444444444,0.0,3,1,X3Y1,Sedang
NPWP_199,2023,Wajib Pajak 199,KPP Pratama Cibinong,Kanwil DJP Jawa Barat III,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_198,2023,Wajib Pajak 198,KPP Pratama Medan Barat,Kanwil DJP Sumatera Utara I,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_197,2023,Wajib Pajak 197,KPP Pratama Medan Belawan,Kanwil DJP Sumatera Utara I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_196,2023,Wajib Pajak 196,KPP Pratama Jakarta Kembangan,Kanwil DJP Jakarta Barat,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_195,2023,Wajib Pajak 195,KPP Pratama Surabaya Sukomanunggal,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_194,2023,Wajib Pajak 194,KPP Pratama Pematang Siantar,Kanwil DJP Sumatera Utara II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_193,2023,Wajib Pajak 193,KPP Pratama Bandung Tegallega,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_192,2023,Wajib Pajak 192,KPP Pratama Jakarta Cengkareng,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_191,2023,Wajib Pajak 191,KPP Pratama Tabanan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_190,2023,Wajib Pajak 190,KPP Pratama Jakarta Kebayoran Baru Dua,Kanwil DJP Jakarta Selatan II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_189,2023,Wajib Pajak 189,KPP Pratama Surabaya Karangpilang,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_188,2023,Wajib Pajak 188,KPP Pratama Pondok Aren,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_187,2023,Wajib Pajak 187,KPP Pratama Sidoarjo Barat,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_186,2023,Wajib Pajak 186,KPP Pratama Jakarta Grogol Petamburan,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_185,2023,Wajib Pajak 185,KPP Pratama Bandung Cibeunying,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_184,2023,Wajib Pajak 184,KPP Pratama Mojokerto,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_183,2023,Wajib Pajak 183,KPP Pratama Jakarta Cengkareng,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_045,2023,Wajib Pajak 045,KPP Madya Dua Tangerang,Kanwil DJP Banten,BADAN,0.0,0.0,0.0,0.0,0.0,0.1218888832684391,0.22,0.0,0.0,0.9994444444444444,0.0,3,1,X3Y1,Sedang
NPWP_182,2023,Wajib Pajak 182,KPP Pratama Ende,Kanwil DJP Nusa Tenggara,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_181,2023,Wajib Pajak 181,KPP Pratama Badung Utara,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_046,2023,Wajib Pajak 046,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_180,2023,Wajib Pajak 180,KPP Pratama Badung Utara,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_179,2023,Wajib Pajak 179,KPP Pratama Batu,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_047,2023,Wajib Pajak 047,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,3.4153240149178083,0.0,303950397.0,0.0,0.7872222222222223,303950397.0,3,2,X3Y2,Tinggi
NPWP_178,2023,Wajib Pajak 178,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_177,2023,Wajib Pajak 177,KPP Pratama Cibinong,Kanwil DJP Jawa Barat III,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_048,2023,Wajib Pajak 048,KPP Madya Dua Tangerang,Kanwil DJP Banten,BADAN,0.0,0.0,0.0,0.0,0.0,0.0871289101340264,0.2029949013544486,0.0,0.0,0.986111111111111,0.0,3,1,X3Y1,Sedang
NPWP_176,2023,Wajib Pajak 176,KPP Pratama Jakarta Menteng Dua,Kanwil DJP Jakarta Pusat,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_175,2023,Wajib Pajak 175,KPP Pratama Tabanan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_174,2023,Wajib Pajak 174,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_173,2023,Wajib Pajak 173,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_049,2023,Wajib Pajak 049,KPP Pratama Makassar Utara,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",BADAN,0.0,0.0,0.0,0.0,0.0,0.2052833532120737,0.11,0.0,0.0,0.1017777777777777,0.0,2,1,X2Y1,Rendah
NPWP_172,2023,Wajib Pajak 172,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.1520537124802527,0.0,0.0,0.05,0.0,2,1,X2Y1,Rendah
NPWP_171,2023,Wajib Pajak 171,KPP Pratama Sidoarjo Barat,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_050,2023,Wajib Pajak 050,KPP Pratama Bitung,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,1.0,1.0,0.0,0.0,0.0,0.1232882741969486,0.1921424350642386,0.0,102912.0,0.83,102912.0,3,1,X3Y1,Sedang
NPWP_170,2023,Wajib Pajak 170,KPP Pratama Tigaraksa,Kanwil DJP Banten,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_169,2023,Wajib Pajak 169,KPP Pratama Cikarang Selatan,Kanwil DJP Jawa Barat II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_168,2023,Wajib Pajak 168,KPP Pratama Cibinong,Kanwil DJP Jawa Barat III,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_167,2023,Wajib Pajak 167,KPP Pratama Ambon,"Kanwil DJP Papua, Papua Barat, dan Maluku",BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_166,2023,Wajib Pajak 166,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_165,2023,Wajib Pajak 165,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_164,2023,Wajib Pajak 164,KPP Pratama Makassar Utara,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_163,2023,Wajib Pajak 163,KPP Pratama Tangerang Barat,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_162,2023,Wajib Pajak 162,KPP Pratama Jakarta Mampang Prapatan,Kanwil DJP Jakarta Selatan I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_161,2023,Wajib Pajak 161,KPP Pratama Indramayu,Kanwil DJP Jawa Barat II,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_160,2023,Wajib Pajak 160,KPP Pratama Cikarang Selatan,Kanwil DJP Jawa Barat II,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_051,2023,Wajib Pajak 051,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,0.0,0.0,0.0,0.0,0.6324194850120206,0.1995560803950546,598459200.0,0.0,0.9666666666666668,598459200.0,3,2,X3Y2,Tinggi
NPWP_052,2023,Wajib Pajak 052,KPP Pratama Semarang Barat,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_159,2023,Wajib Pajak 159,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_158,2023,Wajib Pajak 158,KPP Pratama Singosari,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
